Cable_Name,IL_10MHz,IL_50MHz,IL_100MHz,IL_500MHz,IL_1000MHz,IL_5000MHz,DataRate(Mbps),preW,mainW,postW,dpre,dpost,Rdrv,eyeSNR
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.4,0.4,1100,1.7835
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.4,0.6,300,1.787559
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.4,0.6,700,1.758318
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.4,0.6,1100,1.736865
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.4,0.8,300,1.765859
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.4,0.8,700,1.697142
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.4,0.8,1100,1.756504
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.2,300,1.823722
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.2,700,1.821744
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.2,1100,1.821675
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.4,300,1.805015
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.4,700,1.805884
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.4,1100,1.794723
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.6,300,1.798414
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.6,700,1.775052
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.6,1100,1.754489
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.8,300,1.774017
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.8,700,1.741458
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.6,0.8,1100,1.758297
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.2,300,1.810091
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.2,700,1.81963
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.2,1100,1.832717
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.4,300,1.799938
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.4,700,1.820942
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.4,1100,1.812783
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.6,300,1.821883
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.6,700,1.806146
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.6,1100,1.790279
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.8,300,1.798177
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.8,700,1.773324
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,1,7,0.8,0.8,1100,1.761807
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.2,300,1.816123
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.2,700,1.820527
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.2,1100,1.822802
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.4,300,1.816266
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.4,700,1.82072
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.4,1100,1.8237
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.6,300,1.81714
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.6,700,1.820362
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.6,1100,1.822307
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.8,300,1.816175
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.8,700,1.820468
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.2,0.8,1100,1.822087
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.2,300,1.815081
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.2,700,1.822079
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.2,1100,1.822667
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.4,300,1.815643
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.4,700,1.822079
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.4,1100,1.821711
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.6,300,1.815202
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.6,700,1.822147
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.6,1100,1.820566
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.8,300,1.815496
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.8,700,1.821737
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.4,0.8,1100,1.820828
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.6,0.2,300,1.816739
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.6,0.2,700,1.82247
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.6,0.2,1100,1.827817
Nexa9m,-11.95,-14.93,-18.33,-33.35,-45.4,-83.99,1000,0,3,0,0.6,0.4,300,1.817012
